customer_id,customer_name,gender,age,city,state,signup_date,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Purchase_Status
C5116,Pooja Kumar,Female,60,Mumbai,Maharashtra,2024-12-03,12,22,818675.5599999999,5,5,5,555,15,Champions,Purchased
C5117,Rakesh Mishra,Female,34,Rajkot,Gujarat,2025-12-24,,,,,,,,,No Purchase,No Purchase
C5118,Meera Kumar,Female,56,Faridabad,Haryana,2025-01-22,87,12,228741.03999999998,3,5,3,353,11,Loyal Customers,Purchased
C5119,Simran Yadav,Female,43,New Delhi,Delhi,2025-06-11,131,2,1156.0300000000002,2,1,1,211,4,Hibernating,Purchased
C5120,Sakshi Verma,Female,19,Coimbatore,Tamil Nadu,2023-02-09,16,6,208220.72,5,3,3,533,11,Loyal Customers,Purchased
C5121,Simran Bansal,Female,31,Gaya,Bihar,2025-03-01,5,7,95982.45,5,3,2,532,10,Potential Loyalists,Purchased
C5122,Rahul Mishra,Male,20,Hyderabad,Telangana,2023-12-14,5,11,228929.33000000002,5,4,3,543,12,Loyal Customers,Purchased
C5123,Shivam Patel,Female,51,Panipat,Haryana,2023-05-16,118,6,116368.15000000001,2,3,2,232,7,At Risk,Purchased
C5124,Komal Malhotra,Female,55,New Delhi,Delhi,2023-10-30,11,17,1076893.98,5,5,5,555,15,Champions,Purchased
C5125,Aditi Saxena,Male,47,Patna,Bihar,2025-06-30,11,11,593463.35,5,4,5,545,14,Champions,Purchased
C5126,Deepak Mishra,Female,18,Lucknow,Uttar Pradesh,2025-06-14,42,11,223563.62000000002,4,4,3,443,11,Loyal Customers,Purchased
C5127,Nisha Verma,Male,29,Chennai,Tamil Nadu,2023-12-01,73,5,322476.13,3,3,4,334,10,Loyal Customers,Purchased
C5128,Komal Chauhan,Female,40,Bengaluru,Karnataka,2023-07-30,113,11,382286.96,3,4,4,344,11,Loyal Customers,Purchased
C5129,Ayush Mishra,Male,24,Hyderabad,Telangana,2024-04-03,43,14,313299.13,4,5,4,454,13,Champions,Purchased
C5130,Mohit Malhotra,Male,23,Bhopal,Madhya Pradesh,2023-12-30,151,4,80560.5,2,2,2,222,6,Hibernating,Purchased
C5131,Sakshi Malhotra,Male,32,Kolkata,West Bengal,2025-05-08,49,8,433203.74,4,4,5,445,13,Champions,Purchased
C5132,Aditi Shah,Male,46,Rajkot,Gujarat,2023-12-29,153,5,81231.08,2,3,2,232,7,At Risk,Purchased
C5133,Divya Verma,Male,22,Hubballi,Karnataka,2023-07-09,29,7,95027.21,4,3,2,432,9,Potential Loyalists,Purchased
C5134,Varun Kumar,Male,65,Madurai,Tamil Nadu,2023-04-29,46,9,414363.06,4,4,4,444,12,Champions,Purchased
C5135,Aditi Patel,Female,40,Madurai,Tamil Nadu,2025-01-20,6,13,741747.28,5,5,5,555,15,Champions,Purchased
C5136,Suresh Shah,Male,26,Ghaziabad,Uttar Pradesh,2023-08-07,9,6,46919.91000000001,5,3,1,531,9,Potential Loyalists,Purchased
C5137,Ayush Bansal,Other,18,Coimbatore,Tamil Nadu,2023-08-29,77,19,947789.68,3,5,5,355,13,Loyal Customers,Purchased
C5138,Neha Kapoor,Female,63,Faridabad,Haryana,2025-05-29,,,,,,,,,No Purchase,No Purchase
C5139,Divya Tiwari,Male,46,Jaipur,Rajasthan,2023-04-12,59,11,183343.68,3,4,3,343,10,Loyal Customers,Purchased
C5140,Kavya Chauhan,Male,59,Warangal,Telangana,2024-12-15,140,14,265469.84,2,5,4,254,11,Can't Lose Them,Purchased
C5141,Neha Kapoor,Male,55,Bengaluru,Karnataka,2023-01-13,118,2,50706.11,2,1,1,211,4,Hibernating,Purchased
C5142,Rahul Singh,Male,65,Madurai,Tamil Nadu,2025-10-29,135,3,158612.11000000002,2,2,3,223,7,At Risk,Purchased
C5143,Amit Jain,Female,60,Prayagraj,Uttar Pradesh,2025-02-20,119,14,383448.76,2,5,4,254,11,Can't Lose Them,Purchased
C5144,Deepak Joshi,Female,54,New Delhi,Delhi,2025-06-18,229,7,204860.59,2,3,3,233,8,At Risk,Purchased
C5145,Arjun Mehta,Female,58,Mangaluru,Karnataka,2024-12-30,169,10,166565.05,2,4,3,243,9,At Risk,Purchased
C5146,Divya Gupta,Male,59,Pune,Maharashtra,2024-03-16,25,5,411468.08999999997,4,3,4,434,11,Loyal Customers,Purchased
C5147,Mohit Mehta,Female,30,Kanpur,Uttar Pradesh,2025-12-25,,,,,,,,,No Purchase,No Purchase
C5148,Neha Mishra,Male,46,Udaipur,Rajasthan,2025-05-10,445,3,3212.25,1,2,1,121,4,Hibernating,Purchased
C5149,Meera Mishra,Female,65,Bengaluru,Karnataka,2023-04-08,20,6,160662.73,5,3,3,533,11,Loyal Customers,Purchased
C5150,Nikhil Saxena,Female,59,Hubballi,Karnataka,2024-09-23,12,2,121764.22000000002,5,1,2,512,8,New Customers,Purchased
C5151,Sakshi Jain,Male,23,Nagpur,Maharashtra,2024-08-17,9,12,383662.42000000004,5,5,4,554,14,Champions,Purchased
C5152,Suresh Shah,Female,23,Coimbatore,Tamil Nadu,2023-11-10,296,6,16048.67,1,3,1,131,5,At Risk,Purchased
C5153,Komal Mehta,Female,27,Hubballi,Karnataka,2024-05-14,,,,,,,,,No Purchase,No Purchase
C5154,Divya Mehta,Female,53,Bengaluru,Karnataka,2025-12-03,25,14,794186.7,4,5,5,455,14,Champions,Purchased
C5155,Varun Verma,Male,36,Surat,Gujarat,2023-04-05,212,3,166324.79000000004,2,2,3,223,7,At Risk,Purchased
C5156,Divya Mehta,Female,48,Ghaziabad,Uttar Pradesh,2025-10-13,178,5,346501.56,2,3,4,234,9,At Risk,Purchased
C5157,Simran Mishra,Male,24,Bhopal,Madhya Pradesh,2025-02-05,38,1,14256.23,4,1,1,411,6,New Customers,Purchased
C5158,Rahul Malhotra,Male,20,Noida,Uttar Pradesh,2023-05-03,178,8,363296.11,2,4,4,244,10,Can't Lose Them,Purchased
C5159,Shivam Kumar,Female,55,Mysuru,Karnataka,2023-12-01,260,2,79371.02,1,1,2,112,4,Hibernating,Purchased
C5160,Neha Chauhan,Male,31,Aurangabad,Maharashtra,2025-07-08,186,3,80933.54000000001,2,2,2,222,6,Hibernating,Purchased
C5161,Simran Bansal,Male,20,Salem,Tamil Nadu,2025-02-09,31,15,318126.18,4,5,4,454,13,Champions,Purchased
C5162,Aarav Jain,Other,28,Thane,Maharashtra,2023-03-27,28,24,676907.06,4,5,5,455,14,Champions,Purchased
C5163,Akash Mishra,Male,33,Gurugram,Haryana,2023-06-11,238,3,104620.14,2,2,2,222,6,Hibernating,Purchased
C5164,Ankit Agarwal,Female,37,Hubballi,Karnataka,2025-10-14,27,10,656593.38,4,4,5,445,13,Champions,Purchased
C5165,Ayush Kapoor,Female,61,Surat,Gujarat,2023-06-22,62,8,173445.27,3,4,3,343,10,Loyal Customers,Purchased
C5166,Varun Malhotra,Male,27,Thane,Maharashtra,2024-11-14,107,8,166793.03,3,4,3,343,10,Loyal Customers,Purchased
C5167,Vivek Kapoor,Female,46,Ghaziabad,Uttar Pradesh,2025-12-26,51,1,745.08,4,1,1,411,6,New Customers,Purchased
C5168,Sanjay Srivastava,Female,31,Bengaluru,Karnataka,2023-07-02,216,3,54542.95,2,2,2,222,6,Hibernating,Purchased
C5169,Manish Patel,Female,41,Salem,Tamil Nadu,2023-02-18,127,12,493860.33999999997,2,5,5,255,12,Can't Lose Them,Purchased
C5170,Rohit Malhotra,Female,32,Mangaluru,Karnataka,2025-06-13,51,28,634746.82,4,5,5,455,14,Champions,Purchased
C5171,Priya Jain,Female,34,Muzaffarpur,Bihar,2025-11-06,,,,,,,,,No Purchase,No Purchase
C5172,Ayush Joshi,Female,46,Kota,Rajasthan,2024-07-18,4,11,161368.99,5,4,3,543,12,Loyal Customers,Purchased
C5173,Ananya Patel,Male,46,Patna,Bihar,2023-09-13,138,5,269169.57999999996,2,3,4,234,9,At Risk,Purchased
C5174,Nikhil Bansal,Male,24,Delhi,Delhi,2023-03-07,93,4,269488.16,3,2,4,324,9,Potential Loyalists,Purchased
C5175,Priya Sharma,Female,25,Hyderabad,Telangana,2025-09-24,56,17,400274.3,4,5,4,454,13,Champions,Purchased
C5176,Rahul Verma,Female,29,Coimbatore,Tamil Nadu,2025-09-08,622,1,73.62,1,1,1,111,3,Hibernating,Purchased
C5177,Neha Yadav,Female,61,Ahmedabad,Gujarat,2025-05-13,38,20,504493.81,4,5,5,455,14,Champions,Purchased
C5178,Ayush Tiwari,Male,33,Patna,Bihar,2024-04-19,,,,,,,,,No Purchase,No Purchase
C5179,Karan Shah,Female,45,Kota,Rajasthan,2024-06-11,19,6,144105.75,5,3,3,533,11,Loyal Customers,Purchased
C5180,Yash Agarwal,Male,39,Gurugram,Haryana,2024-02-23,112,13,700283.01,3,5,5,355,13,Loyal Customers,Purchased
C5181,Komal Jain,Male,34,Siliguri,West Bengal,2025-03-11,4,8,208142.81,5,4,3,543,12,Loyal Customers,Purchased
C5182,Komal Patel,Female,19,Agra,Uttar Pradesh,2023-04-20,164,3,221038.77000000002,2,2,3,223,7,At Risk,Purchased
C5183,Aarav Srivastava,Male,39,Udaipur,Rajasthan,2023-02-13,45,6,69400.36000000002,4,3,2,432,9,Potential Loyalists,Purchased
C5184,Ankit Chauhan,Female,65,Madurai,Tamil Nadu,2025-11-18,272,6,351766.22,1,3,4,134,8,At Risk,Purchased
C5185,Ananya Saxena,Male,63,Bhopal,Madhya Pradesh,2023-12-15,564,3,5287.599999999999,1,2,1,121,4,Hibernating,Purchased
C5186,Meera Saxena,Female,32,Warangal,Telangana,2023-02-07,13,23,602944.66,5,5,5,555,15,Champions,Purchased
C5187,Tanya Gupta,Female,43,Agra,Uttar Pradesh,2025-01-07,8,4,65768.22,5,2,2,522,9,New Customers,Purchased
C5188,Mohit Yadav,Male,31,Prayagraj,Uttar Pradesh,2024-03-12,272,2,85589.33,1,1,2,112,4,Hibernating,Purchased
C5189,Manish Mehta,Female,62,Ghaziabad,Uttar Pradesh,2023-09-10,143,7,179964.56,2,3,3,233,8,At Risk,Purchased
C5190,Nikhil Malhotra,Female,44,Madurai,Tamil Nadu,2024-04-20,,,,,,,,,No Purchase,No Purchase
C5191,Shivam Verma,Male,62,Noida,Uttar Pradesh,2024-05-08,14,7,163566.87,5,3,3,533,11,Loyal Customers,Purchased
C5192,Aditi Kapoor,Female,58,Kolkata,West Bengal,2024-11-01,29,26,777031.48,4,5,5,455,14,Champions,Purchased
C5193,Deepak Gupta,Female,33,Madurai,Tamil Nadu,2025-10-17,211,5,71184.95,2,3,2,232,7,At Risk,Purchased
C5194,Sameer Yadav,Male,39,Hyderabad,Telangana,2025-08-22,265,6,271891.32,1,3,4,134,8,At Risk,Purchased
C5195,Deepak Mishra,Female,45,Pune,Maharashtra,2025-06-24,73,7,129838.13,3,3,3,333,9,Loyal Customers,Purchased
C5196,Rahul Saxena,Male,29,Coimbatore,Tamil Nadu,2024-06-22,4,19,394724.79,5,5,4,554,14,Champions,Purchased
C5197,Aditya Kapoor,Male,57,Noida,Uttar Pradesh,2024-09-03,239,8,214958.43,1,4,3,143,8,At Risk,Purchased
C5198,Simran Shah,Male,45,Gurugram,Haryana,2023-05-25,182,3,134815.78,2,2,3,223,7,At Risk,Purchased
C5199,Nikhil Saxena,Female,27,Thane,Maharashtra,2024-09-23,17,13,434050.82,5,5,5,555,15,Champions,Purchased
C5200,Manish Saxena,Female,41,Noida,Uttar Pradesh,2025-01-05,53,2,1028.88,4,1,1,411,6,New Customers,Purchased
C5201,Aditya Agarwal,Male,57,Aurangabad,Maharashtra,2025-08-29,107,14,600593.67,3,5,5,355,13,Loyal Customers,Purchased
C5202,Sanjay Bansal,Male,38,Hyderabad,Telangana,2023-02-20,5,18,580622.1,5,5,5,555,15,Champions,Purchased
C5203,Vikas Verma,Male,52,Prayagraj,Uttar Pradesh,2025-08-03,1,10,266894.04,5,4,4,544,13,Champions,Purchased
C5204,Tanya Shah,Female,65,Surat,Gujarat,2024-07-21,25,7,320321.2,4,3,4,434,11,Loyal Customers,Purchased
C5205,Aditi Kumar,Male,34,Durgapur,West Bengal,2023-04-07,74,14,303303.17,3,5,4,354,12,Loyal Customers,Purchased
C5206,Suresh Jain,Male,65,Siliguri,West Bengal,2025-12-26,16,14,603290.3999999999,5,5,5,555,15,Champions,Purchased
C5207,Ananya Shah,Male,37,Aurangabad,Maharashtra,2024-05-24,4,8,391245.02999999997,5,4,4,544,13,Champions,Purchased
C5208,Sakshi Singh,Male,44,Noida,Uttar Pradesh,2024-03-26,300,2,102096.08,1,1,2,112,4,Hibernating,Purchased
C5209,Mohit Patel,Female,55,Hubballi,Karnataka,2023-07-28,36,16,630298.01,4,5,5,455,14,Champions,Purchased
C5210,Vikas Malhotra,Female,21,Pune,Maharashtra,2023-03-22,,,,,,,,,No Purchase,No Purchase
C5211,Amit Joshi,Male,51,Jodhpur,Rajasthan,2023-04-02,647,1,1384.82,1,1,1,111,3,Hibernating,Purchased
C5212,Rakesh Singh,Female,45,New Delhi,Delhi,2023-10-20,19,11,449680.44,5,4,5,545,14,Champions,Purchased
C5213,Aditya Singh,Male,49,Hubballi,Karnataka,2023-11-17,45,2,204312.53,4,1,3,413,8,New Customers,Purchased
C5214,Sameer Agarwal,Female,63,Varanasi,Uttar Pradesh,2024-05-22,93,19,887589.41,3,5,5,355,13,Loyal Customers,Purchased
C5215,Suresh Saxena,Male,41,Rajkot,Gujarat,2024-10-30,111,1,205.38,3,1,1,311,5,Potential Loyalists,Purchased
C5216,Ankit Srivastava,Male,62,Nashik,Maharashtra,2025-12-22,11,4,247400.41999999998,5,2,4,524,11,New Customers,Purchased
C5217,Vivek Mishra,Female,45,Jaipur,Rajasthan,2025-05-19,90,2,23661.82,3,1,1,311,5,Potential Loyalists,Purchased
C5218,Pooja Kapoor,Male,28,Kanpur,Uttar Pradesh,2024-06-16,707,1,8252.199999999999,1,1,1,111,3,Hibernating,Purchased
C5219,Ayush Mehta,Female,49,Gaya,Bihar,2025-09-26,117,9,485817.09,2,4,5,245,11,Can't Lose Them,Purchased
C5220,Riya Chauhan,Male,27,Jaipur,Rajasthan,2024-09-02,532,2,50488.62,1,1,1,111,3,Hibernating,Purchased
C5221,Aditi Singh,Male,61,Aurangabad,Maharashtra,2024-04-08,,,,,,,,,No Purchase,No Purchase
C5222,Aditi Shah,Female,25,Ghaziabad,Uttar Pradesh,2023-08-27,623,1,2869.36,1,1,1,111,3,Hibernating,Purchased
C5223,Rohit Mehta,Male,41,Delhi,Delhi,2024-04-07,,,,,,,,,No Purchase,No Purchase
C5224,Isha Mishra,Male,57,Varanasi,Uttar Pradesh,2023-02-14,88,11,413695.39,3,4,4,344,11,Loyal Customers,Purchased
C5225,Nikhil Sharma,Female,18,Thane,Maharashtra,2023-06-17,129,3,71495.87,2,2,2,222,6,Hibernating,Purchased
C5226,Varun Singh,Male,41,Panipat,Haryana,2025-10-31,92,3,4990.509999999999,3,2,1,321,6,Potential Loyalists,Purchased
C5227,Shivam Patel,Female,42,Ahmedabad,Gujarat,2023-08-02,88,2,19085.63,3,1,1,311,5,Potential Loyalists,Purchased
C5228,Aditya Malhotra,Male,34,Nashik,Maharashtra,2024-09-12,214,2,230668.69,2,1,3,213,6,At Risk,Purchased
C5229,Priya Kapoor,Female,50,Salem,Tamil Nadu,2023-04-23,,,,,,,,,No Purchase,No Purchase
C5230,Ananya Gupta,Female,33,Thane,Maharashtra,2024-10-20,336,4,82727.46,1,2,2,122,5,Hibernating,Purchased
C5231,Priya Srivastava,Male,35,Gaya,Bihar,2025-12-04,7,8,138436.99,5,4,3,543,12,Loyal Customers,Purchased
C5232,Vivek Agarwal,Female,31,Ghaziabad,Uttar Pradesh,2024-05-16,236,4,141202.21,2,2,3,223,7,At Risk,Purchased
C5233,Kavya Chauhan,Female,47,Siliguri,West Bengal,2023-05-20,309,3,96688.29999999999,1,2,2,122,5,Hibernating,Purchased
C5234,Rohit Kumar,Female,60,Siliguri,West Bengal,2023-01-26,2,14,477948.83,5,5,5,555,15,Champions,Purchased
C5235,Divya Saxena,Male,26,Agra,Uttar Pradesh,2025-04-08,419,4,61255.69,1,2,2,122,5,Hibernating,Purchased
C5236,Simran Tiwari,Female,37,Thane,Maharashtra,2023-04-23,34,4,95767.45999999999,4,2,2,422,8,New Customers,Purchased
C5237,Aarav Saxena,Female,28,Delhi,Delhi,2023-12-14,,,,,,,,,No Purchase,No Purchase
C5238,Ananya Saxena,Female,29,Gurugram,Haryana,2025-07-12,106,12,291514.65,3,5,4,354,12,Loyal Customers,Purchased
C5239,Simran Agarwal,Female,64,Coimbatore,Tamil Nadu,2024-08-11,64,8,151558.94,3,4,3,343,10,Loyal Customers,Purchased
C5240,Deepak Kapoor,Female,52,Udaipur,Rajasthan,2025-08-13,151,14,603334.41,2,5,5,255,12,Can't Lose Them,Purchased
C5241,Akash Mehta,Female,63,Warangal,Telangana,2025-08-13,38,18,304103.76,4,5,4,454,13,Champions,Purchased
C5242,Meera Jain,Female,48,Hyderabad,Telangana,2024-12-25,58,12,299786.86,3,5,4,354,12,Loyal Customers,Purchased
C5243,Yash Chauhan,Female,49,Mangaluru,Karnataka,2025-10-22,29,14,318055.29000000004,4,5,4,454,13,Champions,Purchased
C5244,Nikhil Yadav,Female,52,Chennai,Tamil Nadu,2023-02-09,371,2,331975.6,1,1,4,114,6,At Risk,Purchased
C5245,Yash Jain,Male,49,Kolkata,West Bengal,2023-10-31,59,15,367622.29000000004,3,5,4,354,12,Loyal Customers,Purchased
C5246,Deepak Tiwari,Female,57,Aurangabad,Maharashtra,2025-09-24,33,20,719417.13,4,5,5,455,14,Champions,Purchased
C5247,Aditya Yadav,Male,33,Faridabad,Haryana,2024-11-11,114,10,337124.92,3,4,4,344,11,Loyal Customers,Purchased
C5248,Ayush Gupta,Female,22,Ghaziabad,Uttar Pradesh,2023-10-03,46,8,308980.48,4,4,4,444,12,Champions,Purchased
C5249,Sakshi Mishra,Female,41,Pune,Maharashtra,2023-08-17,,,,,,,,,No Purchase,No Purchase
C5250,Sameer Bansal,Female,18,Hyderabad,Telangana,2025-05-31,9,14,312667.2,5,5,4,554,14,Champions,Purchased
C5251,Aarav Srivastava,Male,20,Delhi,Delhi,2025-07-29,116,4,77703.52,2,2,2,222,6,Hibernating,Purchased
C5252,Aditi Kumar,Female,20,Ghaziabad,Uttar Pradesh,2023-01-17,,,,,,,,,No Purchase,No Purchase
C5253,Sneha Joshi,Male,21,Aurangabad,Maharashtra,2024-02-05,52,12,700235.96,4,5,5,455,14,Champions,Purchased
C5254,Aditya Mehta,Female,51,Coimbatore,Tamil Nadu,2024-08-09,90,5,148758.40000000002,3,3,3,333,9,Loyal Customers,Purchased
C5255,Nikhil Malhotra,Female,46,Panipat,Haryana,2023-09-15,49,16,645798.12,4,5,5,455,14,Champions,Purchased
C5256,Varun Malhotra,Female,62,Agra,Uttar Pradesh,2025-03-05,70,21,588934.78,3,5,5,355,13,Loyal Customers,Purchased
C5257,Mohit Chauhan,Male,31,Prayagraj,Uttar Pradesh,2025-04-09,21,2,108826.44,5,1,2,512,8,New Customers,Purchased
C5258,Manish Mishra,Female,33,Hubballi,Karnataka,2025-07-07,47,4,271790.71,4,2,4,424,10,New Customers,Purchased
C5259,Kavya Yadav,Male,41,Gaya,Bihar,2025-05-10,34,3,72325.26000000001,4,2,2,422,8,New Customers,Purchased
C5260,Divya Mehta,Female,55,Pune,Maharashtra,2025-07-10,417,1,636.42,1,1,1,111,3,Hibernating,Purchased
C5261,Suresh Jain,Female,62,Muzaffarpur,Bihar,2024-02-05,37,11,566047.6900000001,4,4,5,445,13,Champions,Purchased
C5262,Rakesh Patel,Female,53,Faridabad,Haryana,2023-11-24,29,14,422900.43,4,5,5,455,14,Champions,Purchased
C5263,Pooja Singh,Male,42,Nagpur,Maharashtra,2023-12-13,154,4,149720.81,2,2,3,223,7,At Risk,Purchased
C5264,Rakesh Kumar,Male,64,Warangal,Telangana,2025-07-23,310,2,174847.82,1,1,3,113,5,At Risk,Purchased
C5265,Ayush Tiwari,Female,26,Kota,Rajasthan,2024-12-11,26,7,388253.53,4,3,4,434,11,Loyal Customers,Purchased
C5266,Rahul Singh,Other,40,Chennai,Tamil Nadu,2023-12-21,,,,,,,,,No Purchase,No Purchase
C5267,Nisha Mehta,Male,29,Hubballi,Karnataka,2025-02-28,10,8,368088.4,5,4,4,544,13,Champions,Purchased
C5268,Aarav Bansal,Female,25,Hyderabad,Telangana,2023-09-13,13,16,307602.56,5,5,4,554,14,Champions,Purchased
C5269,Shivam Sharma,Male,37,Hyderabad,Telangana,2023-10-19,133,1,4996.12,2,1,1,211,4,Hibernating,Purchased
C5270,Sameer Verma,Male,54,Kolkata,West Bengal,2023-01-02,588,1,1786.53,1,1,1,111,3,Hibernating,Purchased
C5271,Suresh Agarwal,Other,33,Gaya,Bihar,2025-11-24,146,3,61008.729999999996,2,2,2,222,6,Hibernating,Purchased
C5272,Divya Shah,Female,57,Mangaluru,Karnataka,2023-09-16,56,7,128712.98000000001,4,3,2,432,9,Potential Loyalists,Purchased
C5273,Nisha Mishra,Other,47,Warangal,Telangana,2025-04-03,,,,,,,,,No Purchase,No Purchase
C5274,Simran Joshi,Male,51,Gurugram,Haryana,2023-05-10,196,2,21322.02,2,1,1,211,4,Hibernating,Purchased
C5275,Priya Verma,Female,29,Nagpur,Maharashtra,2023-02-09,192,4,90296.72,2,2,2,222,6,Hibernating,Purchased
C5276,Rohit Sharma,Female,59,Lucknow,Uttar Pradesh,2025-01-09,19,10,437219.02,5,4,5,545,14,Champions,Purchased
C5277,Simran Sharma,Female,27,Mysuru,Karnataka,2023-04-18,286,6,281203.49,1,3,4,134,8,At Risk,Purchased
C5278,Shreya Mishra,Male,35,Panipat,Haryana,2023-06-08,384,6,170147.77,1,3,3,133,7,At Risk,Purchased
C5279,Sneha Agarwal,Female,55,Thane,Maharashtra,2023-12-28,41,5,181791.40999999997,4,3,3,433,10,Loyal Customers,Purchased
C5280,Aditi Tiwari,Male,51,Jaipur,Rajasthan,2024-10-02,87,5,387199.76,3,3,4,334,10,Loyal Customers,Purchased
C5281,Varun Sharma,Female,32,Varanasi,Uttar Pradesh,2023-01-20,127,4,174308.12,2,2,3,223,7,At Risk,Purchased
C5282,Aditi Shah,Female,30,New Delhi,Delhi,2023-05-19,299,6,196341.34,1,3,3,133,7,At Risk,Purchased
C5283,Tanya Mehta,Male,38,Surat,Gujarat,2024-01-06,107,4,49462.0,3,2,1,321,6,Potential Loyalists,Purchased
C5284,Aarav Malhotra,Male,39,Varanasi,Uttar Pradesh,2025-02-10,17,4,30950.31,5,2,1,521,8,New Customers,Purchased
C5285,Nisha Joshi,Female,20,Gurugram,Haryana,2023-04-17,,,,,,,,,No Purchase,No Purchase
C5286,Mohit Sharma,Female,29,Prayagraj,Uttar Pradesh,2023-11-09,89,10,531528.6,3,4,5,345,12,Loyal Customers,Purchased
C5287,Aarav Joshi,Male,25,Bhopal,Madhya Pradesh,2023-07-31,185,10,310845.56,2,4,4,244,10,Can't Lose Them,Purchased
C5288,Sanjay Mishra,Male,25,Mumbai,Maharashtra,2023-12-05,99,5,232941.64,3,3,3,333,9,Loyal Customers,Purchased
C5289,Amit Bansal,Female,34,Muzaffarpur,Bihar,2023-10-10,92,5,329453.03,3,3,4,334,10,Loyal Customers,Purchased
C5290,Ayush Gupta,Male,19,Rajkot,Gujarat,2024-12-02,47,3,2959.52,4,2,1,421,7,New Customers,Purchased
C5291,Pooja Kapoor,Female,50,Agra,Uttar Pradesh,2023-03-15,5,20,1132374.34,5,5,5,555,15,Champions,Purchased
C5292,Aditya Joshi,Female,50,Prayagraj,Uttar Pradesh,2025-10-25,37,11,363457.68,4,4,4,444,12,Champions,Purchased
C5293,Tanya Malhotra,Male,28,Lucknow,Uttar Pradesh,2023-09-25,126,2,79037.22,2,1,2,212,5,Hibernating,Purchased
C5294,Yash Gupta,Female,60,Surat,Gujarat,2025-12-21,534,1,1386.8,1,1,1,111,3,Hibernating,Purchased
C5295,Akash Malhotra,Female,46,Hyderabad,Telangana,2025-03-09,154,2,25889.23,2,1,1,211,4,Hibernating,Purchased
C5296,Aditya Kapoor,Female,33,Hubballi,Karnataka,2024-01-27,175,3,36858.95,2,2,1,221,5,Hibernating,Purchased
C5297,Meera Patel,Female,27,Mysuru,Karnataka,2023-11-28,10,7,144278.66999999998,5,3,3,533,11,Loyal Customers,Purchased
C5298,Ananya Mishra,Male,38,Vadodara,Gujarat,2025-11-02,9,3,64739.01000000001,5,2,2,522,9,New Customers,Purchased
C5299,Shreya Gupta,Male,64,Coimbatore,Tamil Nadu,2025-12-27,,,,,,,,,No Purchase,No Purchase
C5300,Priya Yadav,Female,18,Udaipur,Rajasthan,2024-11-01,16,8,258740.3,5,4,4,544,13,Champions,Purchased
C5301,Priya Bansal,Male,18,Bengaluru,Karnataka,2023-02-21,334,3,221068.03,1,2,3,123,6,At Risk,Purchased
C5302,Simran Jain,Male,37,Siliguri,West Bengal,2025-09-19,160,2,2681.1499999999996,2,1,1,211,4,Hibernating,Purchased
C5303,Yash Kapoor,Male,62,Patna,Bihar,2024-06-06,25,4,39350.479999999996,4,2,1,421,7,New Customers,Purchased
C5304,Rakesh Kapoor,Female,31,Delhi,Delhi,2023-01-31,19,10,258027.92,5,4,4,544,13,Champions,Purchased
C5305,Rohit Malhotra,Male,53,Noida,Uttar Pradesh,2025-05-28,61,9,377393.92,3,4,4,344,11,Loyal Customers,Purchased
C5306,Manish Malhotra,Female,45,Ghaziabad,Uttar Pradesh,2023-02-06,573,1,734.9399999999999,1,1,1,111,3,Hibernating,Purchased
C5307,Sneha Joshi,Female,27,Salem,Tamil Nadu,2024-02-11,32,8,203935.28999999998,4,4,3,443,11,Loyal Customers,Purchased
C5308,Ananya Shah,Male,61,Delhi,Delhi,2023-03-23,595,1,827.64,1,1,1,111,3,Hibernating,Purchased
C5309,Sneha Gupta,Female,25,Gwalior,Madhya Pradesh,2024-04-23,183,10,164050.85,2,4,3,243,9,At Risk,Purchased
C5310,Vikas Saxena,Male,42,Rajkot,Gujarat,2025-05-30,158,6,88298.4,2,3,2,232,7,At Risk,Purchased
C5311,Riya Chauhan,Female,49,Chennai,Tamil Nadu,2023-05-22,397,1,20816.58,1,1,1,111,3,Hibernating,Purchased
C5312,Ankit Patel,Female,50,Warangal,Telangana,2023-06-01,19,10,442202.78,5,4,5,545,14,Champions,Purchased
C5313,Simran Tiwari,Female,59,Nagpur,Maharashtra,2025-11-13,242,4,562287.59,1,2,5,125,8,At Risk,Purchased
C5314,Ananya Chauhan,Female,51,Warangal,Telangana,2023-07-13,79,3,55352.28,3,2,2,322,7,Potential Loyalists,Purchased
C5315,Aarav Patel,Female,49,Ghaziabad,Uttar Pradesh,2023-05-04,398,3,18570.37,1,2,1,121,4,Hibernating,Purchased
C5316,Komal Kapoor,Female,25,Rajkot,Gujarat,2024-10-03,102,15,199322.2,3,5,3,353,11,Loyal Customers,Purchased
C5317,Karan Joshi,Female,32,Bhopal,Madhya Pradesh,2023-10-30,174,8,57025.84,2,4,2,242,8,At Risk,Purchased
C5318,Divya Verma,Male,34,Hyderabad,Telangana,2025-11-14,43,8,98741.53,4,4,2,442,10,At Risk,Purchased
C5319,Rakesh Sharma,Female,35,Gurugram,Haryana,2023-06-29,54,8,211976.43,4,4,3,443,11,Loyal Customers,Purchased
C5320,Tanya Patel,Female,23,Bengaluru,Karnataka,2024-09-12,7,1,1238.97,5,1,1,511,7,New Customers,Purchased
C5321,Akash Bansal,Male,22,Warangal,Telangana,2025-10-05,586,1,2804.32,1,1,1,111,3,Hibernating,Purchased
